time,id,sentvn,mypparent,pparentrank,children,sentDIS,sentDIO,generatedDAO,forwardedDAO,generatedNPDAO,forwardedNPDAO,ttlsent,receivedDIS,receivedDIO,receivedDAO,ttlrcvd,total_energy,attack
22200.96,8,74 ,1 ,256 ,0 ,0 ,17 ,8 ,5 ,8 ,2 ,40 ,0 ,49 ,9 ,58,9167 , 0 
22201.078,11,74 ,20 ,1532 ,0 ,0 ,21 ,2 ,0 ,5 ,0 ,28 ,0 ,68 ,1 ,69,15961 , 0 
22201.124,2,74 ,1 ,256 ,0 ,0 ,18 ,4 ,6 ,9 ,3 ,40 ,0 ,63 ,15 ,78,16508 , 0 
22201.138,6,74 ,2 ,512 ,0 ,0 ,19 ,4 ,2 ,5 ,2 ,32 ,0 ,46 ,6 ,52,20964 , 0 
22201.214,18,74 ,19 ,512 ,0 ,0 ,19 ,7 ,3 ,6 ,3 ,38 ,0 ,43 ,6 ,49,13019 , 0 
22201.236,4,74 ,8 ,512 ,0 ,0 ,16 ,7 ,0 ,8 ,0 ,31 ,0 ,36 ,0 ,36,11156 , 0 
22201.29,7,80 ,17 ,65535 ,0 ,0 ,21 ,0 ,0 ,0 ,0 ,21 ,0 ,43 ,0 ,43,19673 , 1 
22201.338,14,74 ,1 ,256 ,0 ,0 ,16 ,5 ,3 ,11 ,1 ,36 ,0 ,50 ,10 ,60,11305 , 0 
22201.35,15,73 ,11 ,3349 ,0 ,0 ,19 ,0 ,0 ,2 ,0 ,21 ,0 ,43 ,2 ,45,15033 , 0 
22201.36,20,74 ,0 ,0 ,0 ,0 ,18 ,4 ,0 ,4 ,0 ,26 ,0 ,43 ,1 ,44,12882 , 0 
22201.361,16,74 ,2 ,512 ,0 ,0 ,19 ,4 ,1 ,5 ,0 ,29 ,0 ,48 ,4 ,52,26599 , 0 
22201.444,10,74 ,14 ,512 ,0 ,0 ,18 ,6 ,0 ,8 ,0 ,32 ,0 ,25 ,0 ,25,11880 , 0 
22201.482,12,73 ,5 ,1020 ,0 ,0 ,20 ,5 ,1 ,5 ,1 ,32 ,0 ,53 ,3 ,56,13197 , 0 
22201.601,9,79 ,16 ,1024 ,0 ,0 ,22 ,1 ,0 ,3 ,0 ,26 ,0 ,62 ,1 ,63,22906 , 0 
22201.607,19,74 ,1 ,256 ,0 ,0 ,18 ,7 ,12 ,13 ,6 ,56 ,0 ,71 ,28 ,99,13720 , 0 
22201.609,5,74 ,13 ,742 ,0 ,0 ,21 ,4 ,4 ,8 ,1 ,38 ,0 ,80 ,18 ,98,21308 , 0 
22201.697,17,77 ,16 ,2882 ,0 ,0 ,19 ,1 ,0 ,1 ,0 ,21 ,0 ,40 ,0 ,40,17108 , 0 
22201.772,13,74 ,1 ,256 ,0 ,0 ,17 ,8 ,4 ,11 ,3 ,43 ,0 ,45 ,8 ,53,11938 , 0 
22201.787,3,74 ,1 ,256 ,0 ,0 ,15 ,9 ,0 ,8 ,0 ,32 ,0 ,30 ,0 ,30,8393 , 0 
22320.96,8,117 ,1 ,256 ,0 ,0 ,15 ,6 ,1 ,11 ,2 ,35 ,0 ,45 ,3 ,48,9549 , 0 
22321.078,11,119 ,5 ,1046 ,0 ,0 ,21 ,0 ,0 ,2 ,0 ,23 ,0 ,71 ,4 ,75,15215 , 0 
22321.124,2,117 ,1 ,256 ,0 ,0 ,19 ,5 ,7 ,7 ,4 ,42 ,0 ,78 ,16 ,94,17733 , 0 
22321.138,6,117 ,2 ,512 ,0 ,0 ,20 ,4 ,0 ,6 ,0 ,30 ,0 ,46 ,1 ,47,23630 , 0 
22321.214,18,119 ,19 ,602 ,0 ,0 ,18 ,5 ,1 ,7 ,1 ,32 ,0 ,47 ,3 ,50,12426 , 0 
22321.236,4,119 ,19 ,602 ,0 ,0 ,17 ,6 ,0 ,6 ,0 ,29 ,0 ,30 ,2 ,32,10854 , 0 
22321.29,7,120 ,17 ,65535 ,0 ,0 ,20 ,0 ,0 ,0 ,0 ,20 ,0 ,44 ,0 ,44,20380 , 1 
22321.338,14,104 ,0 ,0 ,0 ,0 ,15 ,5 ,4 ,10 ,5 ,39 ,0 ,50 ,13 ,63,10933 , 0 
22321.351,15,117 ,11 ,3349 ,0 ,0 ,19 ,0 ,0 ,0 ,0 ,19 ,0 ,46 ,0 ,46,14162 , 0 
22321.36,20,119 ,5 ,897 ,0 ,0 ,19 ,5 ,0 ,4 ,0 ,28 ,0 ,41 ,0 ,41,11933 , 0 
22321.361,16,117 ,2 ,512 ,0 ,0 ,19 ,1 ,1 ,1 ,0 ,22 ,0 ,47 ,2 ,49,28321 , 0 
22321.444,10,117 ,14 ,2242 ,0 ,0 ,15 ,5 ,0 ,7 ,0 ,27 ,0 ,26 ,2 ,28,12370 , 0 
22321.482,12,117 ,18 ,1182 ,0 ,0 ,17 ,3 ,0 ,5 ,0 ,25 ,0 ,45 ,0 ,45,12967 , 0 
22321.596,9,119 ,5 ,1046 ,0 ,0 ,21 ,0 ,0 ,2 ,0 ,23 ,0 ,58 ,0 ,58,23333 , 0 
22321.603,5,119 ,2 ,512 ,0 ,0 ,21 ,5 ,3 ,7 ,1 ,37 ,0 ,83 ,15 ,98,20818 , 0 
22321.613,19,119 ,1 ,256 ,0 ,0 ,21 ,6 ,13 ,12 ,7 ,59 ,0 ,80 ,30 ,110,13449 , 0 
22321.698,17,119 ,16 ,2882 ,0 ,0 ,19 ,0 ,0 ,0 ,0 ,19 ,0 ,46 ,0 ,46,17009 , 0 
22321.772,13,117 ,0 ,0 ,0 ,0 ,17 ,5 ,2 ,13 ,1 ,38 ,0 ,47 ,5 ,52,12008 , 0 
22321.787,3,104 ,1 ,256 ,0 ,0 ,13 ,8 ,2 ,9 ,1 ,33 ,0 ,29 ,3 ,32,8168 , 0 
22440.96,8,122 ,1 ,256 ,0 ,0 ,7 ,4 ,1 ,2 ,1 ,15 ,0 ,17 ,2 ,19,9318 , 0 
22441.078,11,122 ,9 ,1448 ,0 ,0 ,11 ,3 ,0 ,3 ,0 ,17 ,0 ,26 ,0 ,26,16304 , 0 
22441.124,2,122 ,1 ,256 ,0 ,0 ,8 ,1 ,13 ,3 ,2 ,27 ,0 ,31 ,16 ,47,16751 , 0 
22441.139,6,122 ,2 ,520 ,0 ,0 ,11 ,4 ,11 ,1 ,3 ,30 ,0 ,24 ,14 ,38,21394 , 0 
22441.214,18,122 ,19 ,526 ,0 ,0 ,8 ,2 ,5 ,0 ,1 ,16 ,0 ,14 ,6 ,20,13323 , 0 
22441.236,4,122 ,19 ,526 ,0 ,0 ,6 ,3 ,0 ,1 ,0 ,10 ,0 ,12 ,0 ,12,11323 , 0 
22441.29,7,122 ,17 ,1587 ,0 ,0 ,13 ,7 ,0 ,3 ,0 ,23 ,0 ,24 ,0 ,24,20088 , 0 
22441.338,14,122 ,1 ,256 ,0 ,0 ,8 ,3 ,4 ,3 ,1 ,19 ,0 ,19 ,7 ,26,11579 , 0 
22441.35,15,122 ,9 ,1448 ,0 ,0 ,9 ,2 ,2 ,2 ,1 ,16 ,0 ,21 ,3 ,24,15302 , 0 
22441.36,20,122 ,12 ,1558 ,0 ,0 ,7 ,3 ,0 ,1 ,0 ,11 ,0 ,19 ,0 ,19,13089 , 0 
22441.361,16,122 ,2 ,520 ,0 ,0 ,12 ,5 ,6 ,3 ,1 ,27 ,0 ,23 ,7 ,30,26942 , 0 
22441.444,10,122 ,14 ,512 ,0 ,0 ,7 ,3 ,2 ,2 ,1 ,15 ,0 ,13 ,4 ,17,12117 , 0 
22441.482,12,122 ,18 ,1040 ,0 ,0 ,8 ,2 ,3 ,0 ,1 ,14 ,0 ,20 ,4 ,24,13517 , 0 
22441.596,9,122 ,5 ,768 ,0 ,0 ,8 ,4 ,7 ,2 ,2 ,23 ,0 ,30 ,11 ,41,23456 , 0 
22441.603,5,122 ,13 ,512 ,0 ,0 ,11 ,3 ,9 ,5 ,2 ,30 ,0 ,29 ,14 ,43,21772 , 0 
22441.607,19,122 ,1 ,256 ,0 ,0 ,6 ,3 ,16 ,5 ,4 ,34 ,0 ,27 ,21 ,48,13996 , 0 
22441.697,17,122 ,16 ,1331 ,0 ,0 ,11 ,4 ,3 ,1 ,0 ,19 ,0 ,19 ,3 ,22,17441 , 0 
22441.772,13,122 ,1 ,256 ,0 ,0 ,8 ,2 ,4 ,3 ,1 ,18 ,0 ,15 ,6 ,21,12221 , 0 
22441.787,3,122 ,1 ,256 ,0 ,0 ,8 ,5 ,0 ,3 ,0 ,16 ,0 ,15 ,0 ,15,8560 , 0 
22560.96,8,122 ,1 ,256 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,6 ,0 ,6,9670 , 0 
22561.078,11,122 ,9 ,1164 ,0 ,0 ,5 ,7 ,0 ,0 ,0 ,12 ,0 ,10 ,0 ,10,15378 , 0 
22561.124,2,122 ,1 ,256 ,0 ,0 ,1 ,1 ,12 ,0 ,1 ,15 ,0 ,10 ,13 ,23,17841 , 0 
22561.138,6,122 ,2 ,520 ,0 ,0 ,3 ,1 ,10 ,0 ,0 ,14 ,0 ,8 ,10 ,18,23815 , 0 
22561.214,18,122 ,19 ,519 ,0 ,0 ,2 ,2 ,0 ,2 ,1 ,7 ,0 ,9 ,1 ,10,12546 , 0 
22561.236,4,122 ,19 ,519 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,6 ,0 ,6 ,0 ,6,10975 , 0 
22561.29,7,122 ,16 ,1162 ,0 ,0 ,5 ,4 ,0 ,1 ,0 ,10 ,0 ,13 ,0 ,13,20502 , 0 
22561.337,14,122 ,1 ,256 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,4 ,0 ,3 ,1 ,4,11024 , 0 
22561.35,15,122 ,9 ,1164 ,0 ,0 ,2 ,4 ,0 ,0 ,0 ,6 ,0 ,14 ,0 ,14,14295 , 0 
22561.36,20,122 ,12 ,1087 ,0 ,0 ,2 ,3 ,0 ,0 ,0 ,5 ,0 ,8 ,0 ,8,12053 , 0 
22561.361,16,122 ,6 ,884 ,0 ,0 ,7 ,3 ,9 ,1 ,0 ,20 ,0 ,11 ,13 ,24,28548 , 0 
22561.444,10,122 ,14 ,512 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,2 ,0 ,2,12459 , 0 
22561.482,12,122 ,5 ,806 ,0 ,0 ,5 ,3 ,3 ,2 ,0 ,13 ,0 ,6 ,3 ,9,13165 , 0 
22561.596,9,122 ,5 ,800 ,0 ,0 ,7 ,4 ,11 ,2 ,0 ,24 ,0 ,15 ,11 ,26,23627 , 0 
22561.603,5,122 ,13 ,512 ,0 ,0 ,2 ,2 ,17 ,0 ,1 ,22 ,0 ,14 ,19 ,33,21055 , 0 
22561.607,19,122 ,1 ,256 ,0 ,0 ,3 ,1 ,4 ,2 ,1 ,11 ,0 ,9 ,7 ,16,13627 , 0 
22561.697,17,122 ,16 ,1162 ,0 ,0 ,2 ,3 ,0 ,1 ,1 ,7 ,0 ,11 ,1 ,12,17167 , 0 
22561.772,13,122 ,1 ,256 ,0 ,0 ,2 ,1 ,19 ,1 ,1 ,24 ,0 ,7 ,20 ,27,12130 , 0 
22561.786,3,122 ,1 ,256 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,8249 , 0 
22680.96,8,122 ,1 ,256 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,2,9379 , 0 
22681.078,11,122 ,9 ,1083 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,7 ,0 ,7,16385 , 0 
22681.123,2,122 ,1 ,256 ,0 ,0 ,1 ,1 ,5 ,0 ,0 ,7 ,0 ,3 ,5 ,8,16820 , 0 
22681.138,6,122 ,2 ,512 ,0 ,0 ,1 ,1 ,4 ,0 ,0 ,6 ,0 ,3 ,4 ,7,21495 , 0 
22681.214,18,122 ,19 ,519 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,13380 , 0 
22681.236,4,122 ,19 ,515 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,11384 , 0 
22681.289,7,122 ,16 ,1107 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,7 ,0 ,7,20165 , 0 
22681.337,14,122 ,1 ,256 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 ,0 ,6 ,1 ,7,11647 , 0 
22681.35,15,122 ,9 ,1083 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,6 ,0 ,6,15386 , 0 
22681.36,20,122 ,12 ,1060 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,3 ,0 ,3,13159 , 0 
22681.36,16,122 ,6 ,838 ,0 ,0 ,1 ,1 ,3 ,0 ,0 ,5 ,0 ,6 ,3 ,9,27020 , 0 
22681.444,10,122 ,14 ,512 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,12179 , 0 
22681.482,12,122 ,5 ,787 ,0 ,0 ,3 ,1 ,2 ,0 ,0 ,6 ,0 ,4 ,2 ,6,13609 , 0 
22681.596,9,122 ,5 ,787 ,0 ,0 ,3 ,1 ,4 ,0 ,0 ,8 ,0 ,4 ,4 ,8,23578 , 0 
22681.603,5,122 ,13 ,512 ,0 ,0 ,1 ,1 ,8 ,0 ,0 ,10 ,0 ,9 ,8 ,17,21875 , 0 
22681.606,19,122 ,1 ,256 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 ,0 ,5 ,1 ,6,14065 , 0 
22681.697,17,122 ,16 ,1162 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,2,17510 , 0 
22681.771,13,122 ,1 ,256 ,0 ,0 ,2 ,1 ,9 ,0 ,0 ,12 ,0 ,3 ,9 ,12,12303 , 0 
22681.786,3,122 ,1 ,256 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,2,8625 , 0 
22800.96,8,122 ,1 ,256 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,4 ,0 ,4,9733 , 0 
22801.078,11,122 ,9 ,1083 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,4 ,0 ,4,15447 , 0 
22801.123,2,122 ,1 ,256 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,4 ,0 ,3 ,2 ,5,17939 , 0 
22801.138,6,122 ,2 ,512 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,3 ,0 ,3 ,2 ,5,23923 , 0 
22801.214,18,122 ,19 ,519 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,12651 , 0 
22801.236,4,122 ,19 ,515 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,11050 , 0 
22801.289,7,122 ,16 ,1103 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,20600 , 0 
22801.337,14,122 ,1 ,256 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,4 ,0 ,4,11096 , 0 
22801.35,15,122 ,9 ,1083 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0,14356 , 0 
22801.36,20,122 ,12 ,1058 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,12142 , 0 
22801.361,16,122 ,9 ,300 ,0 ,0 ,2 ,0 ,1 ,1 ,0 ,4 ,0 ,1 ,1 ,2,28685 , 0 
22801.444,10,122 ,14 ,512 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,12541 , 0 
22801.482,12,122 ,5 ,787 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,13264 , 0 
22801.596,9,122 ,5 ,787 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,23709 , 1 
22801.603,5,122 ,13 ,512 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,5,21188 , 0 
22801.606,19,122 ,1 ,256 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,13727 , 0 
22801.697,17,122 ,16 ,1103 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,17259 , 0 
22801.771,13,122 ,1 ,256 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 ,0 ,1 ,1 ,2,12196 , 0 
22801.786,3,122 ,1 ,256 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,8309 , 0 
22920.96,8,122 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,3 ,0 ,3,9455 , 0 
22921.078,11,122 ,9 ,1083 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,5,16483 , 0 
22921.124,2,122 ,1 ,256 ,0 ,0 ,2 ,0 ,1 ,1 ,0 ,4 ,0 ,10 ,2 ,12,16940 , 0 
22921.138,6,122 ,2 ,512 ,0 ,0 ,2 ,1 ,0 ,1 ,0 ,4 ,0 ,7 ,0 ,7,21588 , 0 
22921.214,18,122 ,19 ,519 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,13438 , 0 
22921.236,4,122 ,19 ,513 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,11454 , 0 
22921.289,7,122 ,16 ,662 ,0 ,0 ,2 ,5 ,0 ,0 ,0 ,7 ,0 ,8 ,0 ,8,20291 , 0 
22921.337,14,122 ,1 ,256 ,0 ,0 ,3 ,0 ,1 ,0 ,0 ,4 ,0 ,4 ,1 ,5,11772 , 0 
22921.35,15,122 ,9 ,300 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,4 ,0 ,4,15476 , 0 
22921.36,20,122 ,12 ,1058 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,13241 , 0 
22921.361,16,122 ,9 ,300 ,0 ,0 ,6 ,1 ,9 ,0 ,0 ,16 ,0 ,4 ,9 ,13,27208 , 0 
22921.444,10,122 ,14 ,512 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,12237 , 0 
22921.482,12,122 ,5 ,787 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,13738 , 0 
22921.596,9,122 ,5 ,773 ,0 ,0 ,1 ,1 ,8 ,0 ,0 ,10 ,0 ,7 ,11 ,18,23794 , 1 
22921.603,5,122 ,13 ,512 ,0 ,0 ,2 ,0 ,9 ,0 ,0 ,11 ,0 ,5 ,9 ,14,22014 , 0 
22921.606,19,122 ,1 ,256 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,3 ,0 ,3 ,1 ,4,14155 , 0 
22921.696,17,122 ,16 ,662 ,0 ,0 ,2 ,4 ,0 ,0 ,0 ,6 ,0 ,7 ,0 ,7,17607 , 0 
22921.771,13,122 ,1 ,256 ,0 ,0 ,2 ,0 ,9 ,0 ,0 ,11 ,0 ,5 ,9 ,14,12412 , 0 
22921.786,3,122 ,1 ,256 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,8717 , 0 
23040.96,8,122 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,11 ,0 ,11,9818 , 0 
23041.078,11,122 ,9 ,300 ,0 ,0 ,13 ,13 ,9 ,9 ,0 ,44 ,0 ,44 ,20 ,64,15979 , 0 
23041.124,2,122 ,1 ,256 ,0 ,0 ,9 ,0 ,6 ,0 ,0 ,15 ,0 ,27 ,6 ,33,18104 , 0 
23041.138,6,122 ,2 ,512 ,0 ,0 ,1 ,6 ,0 ,0 ,0 ,7 ,0 ,9 ,0 ,9,24034 , 0 
23041.214,18,122 ,5 ,794 ,0 ,0 ,14 ,10 ,0 ,5 ,0 ,29 ,0 ,33 ,0 ,33,13061 , 0 
23041.236,4,122 ,19 ,520 ,0 ,0 ,7 ,7 ,1 ,0 ,1 ,16 ,0 ,14 ,2 ,16,11242 , 0 
23041.289,7,122 ,16 ,662 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,14 ,0 ,14,20706 , 0 
23041.338,14,122 ,1 ,256 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,12 ,1 ,13,11171 , 0 
23041.35,15,122 ,9 ,300 ,0 ,0 ,1 ,11 ,2 ,0 ,1 ,15 ,0 ,25 ,6 ,31,14669 , 0 
23041.36,20,122 ,12 ,952 ,0 ,0 ,11 ,9 ,0 ,3 ,0 ,23 ,0 ,36 ,0 ,36,12459 , 0 
23041.361,16,122 ,9 ,300 ,0 ,0 ,1 ,11 ,1 ,0 ,0 ,13 ,0 ,16 ,1 ,17,28921 , 0 
23041.444,10,122 ,14 ,512 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,12612 , 0 
23041.482,12,122 ,11 ,619 ,0 ,0 ,13 ,11 ,8 ,3 ,0 ,35 ,0 ,41 ,12 ,53,13675 , 0 
23041.597,9,122 ,5 ,794 ,0 ,0 ,19 ,10 ,24 ,14 ,2 ,69 ,0 ,27 ,68 ,95,24522 , 1 
23041.607,19,122 ,1 ,256 ,0 ,0 ,8 ,0 ,9 ,0 ,2 ,19 ,0 ,35 ,11 ,46,13920 , 0 
23041.608,5,122 ,9 ,300 ,0 ,0 ,18 ,13 ,33 ,20 ,3 ,87 ,0 ,57 ,61 ,118,21792 , 0 
23041.696,17,122 ,16 ,712 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,17348 , 0 
23041.772,13,122 ,1 ,256 ,0 ,0 ,9 ,0 ,35 ,0 ,10 ,54 ,0 ,25 ,48 ,73,12437 , 0 
23041.786,3,122 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,8362 , 0 
23160.96,8,122 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,8 ,0 ,8,9518 , 0 
23161.078,11,122 ,12 ,1226 ,0 ,0 ,8 ,6 ,1 ,2 ,0 ,17 ,0 ,24 ,2 ,26,16688 , 0 
23161.124,2,122 ,1 ,256 ,0 ,0 ,3 ,0 ,10 ,1 ,2 ,16 ,0 ,14 ,13 ,27,17113 , 0 
23161.138,6,122 ,2 ,512 ,0 ,0 ,1 ,3 ,7 ,1 ,2 ,14 ,0 ,9 ,11 ,20,21864 , 0 
23161.214,18,122 ,5 ,862 ,0 ,0 ,4 ,5 ,0 ,0 ,0 ,9 ,0 ,16 ,0 ,16,13599 , 0 
23161.236,4,122 ,19 ,517 ,0 ,0 ,4 ,2 ,0 ,1 ,0 ,7 ,0 ,6 ,0 ,6,11612 , 0 
23161.29,7,122 ,16 ,1277 ,0 ,0 ,5 ,2 ,3 ,1 ,1 ,12 ,0 ,14 ,7 ,21,20484 , 0 
23161.337,14,122 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,5 ,0 ,5,11873 , 0 
23161.35,15,122 ,9 ,1201 ,0 ,0 ,5 ,3 ,0 ,3 ,0 ,11 ,0 ,14 ,1 ,15,15655 , 0 
23161.36,20,122 ,12 ,1226 ,0 ,0 ,5 ,3 ,0 ,0 ,0 ,8 ,0 ,15 ,0 ,15,13373 , 0 
23161.361,16,122 ,6 ,814 ,0 ,0 ,6 ,2 ,7 ,2 ,2 ,19 ,0 ,15 ,11 ,26,27504 , 0 
23161.444,10,122 ,14 ,512 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0,12318 , 0 
23161.482,12,122 ,5 ,862 ,0 ,0 ,6 ,5 ,9 ,1 ,0 ,21 ,0 ,14 ,9 ,23,14027 , 0 
23161.603,5,122 ,13 ,512 ,0 ,0 ,7 ,4 ,21 ,1 ,1 ,34 ,0 ,24 ,28 ,52,22396 , 0 
23161.607,19,122 ,1 ,256 ,0 ,0 ,4 ,0 ,2 ,1 ,0 ,7 ,0 ,14 ,3 ,17,14314 , 0 
23161.615,9,122 ,5 ,862 ,0 ,0 ,7 ,5 ,3 ,6 ,0 ,21 ,0 ,20 ,10 ,30,24091 , 0 
23161.696,17,122 ,6 ,866 ,0 ,0 ,2 ,3 ,0 ,2 ,0 ,7 ,0 ,8 ,0 ,8,17724 , 0 
23161.772,13,122 ,1 ,256 ,0 ,0 ,3 ,0 ,24 ,0 ,1 ,28 ,0 ,9 ,25 ,34,12559 , 0 
23161.786,3,122 ,1 ,256 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0,8779 , 0 
23280.96,8,122 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,9883 , 0 
23281.096,11,122 ,9 ,1154 ,0 ,0 ,3 ,2 ,0 ,1 ,0 ,6 ,0 ,13 ,0 ,13,16107 , 0 
23281.123,2,122 ,1 ,256 ,0 ,0 ,3 ,0 ,4 ,0 ,0 ,7 ,0 ,5 ,4 ,9,18202 , 0 
23281.138,6,122 ,2 ,512 ,0 ,0 ,1 ,1 ,3 ,0 ,0 ,5 ,0 ,5 ,4 ,9,24143 , 0 
23281.214,18,122 ,5 ,798 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,3,13138 , 0 
23281.236,4,122 ,19 ,514 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,11331 , 0 
23281.29,7,122 ,16 ,1240 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,10 ,0 ,10,20783 , 0 
23281.337,14,122 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,3 ,0 ,3,11248 , 0 
23281.35,15,122 ,9 ,1239 ,0 ,0 ,6 ,2 ,0 ,0 ,0 ,8 ,0 ,4 ,0 ,4,14776 , 0 
23281.36,20,122 ,12 ,1110 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,4 ,0 ,4,12542 , 0 
23281.36,16,122 ,6 ,849 ,0 ,0 ,1 ,1 ,1 ,1 ,0 ,4 ,0 ,8 ,1 ,9,28996 , 0 
23281.444,10,122 ,14 ,512 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,12663 , 0 
23281.482,12,122 ,5 ,798 ,0 ,0 ,3 ,1 ,2 ,0 ,1 ,7 ,0 ,4 ,3 ,7,13774 , 0 
23281.596,9,122 ,5 ,798 ,0 ,0 ,3 ,1 ,2 ,0 ,0 ,6 ,0 ,7 ,2 ,9,24641 , 0 
23281.603,5,122 ,13 ,512 ,0 ,0 ,2 ,1 ,8 ,0 ,1 ,12 ,0 ,9 ,9 ,18,21945 , 0 
23281.606,19,122 ,1 ,256 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,3 ,0 ,4 ,1 ,5,14022 , 0 
23281.696,17,122 ,6 ,866 ,0 ,0 ,5 ,1 ,0 ,0 ,0 ,6 ,0 ,1 ,0 ,1,17439 , 0 
23281.772,13,122 ,1 ,256 ,0 ,0 ,2 ,0 ,9 ,0 ,1 ,12 ,0 ,4 ,10 ,14,12551 , 0 
